Slit  0 Line  1    913.4796   912.9880   2893.600   0.4916382  -154152.3    183.987   181929.9     762.35    1064.31    913.330   150.9757     -0.034
Slit  0 Line  2   1884.6218  1884.6512   2967.280  -0.0294189 -3868936.5   2140.137  4197429.5    1731.05    2038.04   1884.544   153.4915     -0.096
Slit  0 Line  3   7195.3354  7195.6133   3341.480  -0.2778320 -1479991.9    207.989  1513057.9    7036.22    7354.18   7195.202   158.9792      0.052
Slit  0 Line  4   3423.7898  3427.1292   3080.822  -3.3393555  -103976.8     31.075   108940.7    3266.14    3585.62   3425.880   159.7418      0.084
Slit  0 Line  5   4159.4790  4160.0664   3133.167  -0.5874023  -376821.2     92.314   391147.8    4004.34    4314.72   4159.530   155.1925     -0.053
Slit  0 Line  6   5999.1733  5999.5942   3261.055  -0.4208984 -3678086.8    621.298  3776641.5    5840.69    6157.95   5999.321   158.6271      0.037
Slit  0 Line  7   8140.4048  8139.8667   3403.652   0.5380859 -8756327.0   1086.316  8929312.0    7980.95    8299.43   8140.188   159.2401      0.009
Slit  1 Line  1    491.0131   490.8506   2893.600   0.1625366   -74166.9    178.214   100785.0     341.49     640.21    490.849   149.3606      0.001
Slit  1 Line  2   1460.1019  1459.7875   2967.280   0.3144531 -2925303.8   2113.271  3245885.8    1308.40    1611.80   1460.104   151.6994     -0.063
Slit  1 Line  3   6771.2217  6771.2354   3341.480  -0.0136719 -1361129.8    203.411  1393479.8    6611.99    6930.07   6771.028   159.0373      0.051
Slit  1 Line  4   2998.0178  3001.0793   3080.822  -3.0615234   -89623.6     30.685    94492.9    2841.44    3158.82   3000.130   158.6892      0.063
Slit  1 Line  5   3732.7129  3733.0149   3133.167  -0.3020020  -327352.8     89.558   341217.5    3577.80    3887.43   3732.614   154.8129     -0.022
Slit  1 Line  6   5573.2690  5573.6616   3261.055  -0.3925781 -3367347.5    612.845  3463919.5    5415.82    5730.98   5573.403   157.5799      0.035
Slit  1 Line  7   7718.5767  7718.8521   3403.652  -0.2753906 -8231005.0   1077.482  8401968.0    7559.78    7877.12   7718.449   158.6690     -0.003
Slit  1 Line  8   9219.8027  9220.6768   3499.952  -0.8740234   -69720.6      7.628    70945.4    9059.23    9380.33   9219.784   160.5499     -0.063
Slit  2 Line  2    942.7360   942.6404   2967.280   0.0955811 -1858610.0   2140.643  2177449.5     793.78    1091.67    942.721   148.9457     -0.026
Slit  2 Line  3   6254.1694  6254.0532   3341.480   0.1162109 -1244124.1    201.470  1275896.9    6096.38    6411.78   6254.080   157.7047      0.037
Slit  2 Line  4   2478.7854  2481.8125   3080.822  -3.0270996   -74845.1     31.145    79681.9    2325.49    2636.09   2480.790   155.2986      0.063
Slit  2 Line  5   3212.9207  3212.3774   3133.167   0.5432129  -283845.9     90.498   297649.4    3060.23    3365.28   3212.756   152.5283     -0.025
Slit  2 Line  6   5054.3828  5054.6611   3261.055  -0.2783203 -3069592.0    616.773  3165511.2    4899.10    5210.14   5054.620   155.5181      0.003
Slit  2 Line  7   7204.0581  7204.4629   3403.652  -0.4047852 -7637722.5   1071.903  7806163.5    7046.81    7361.10   7203.955   157.1421      0.001
