Slit  0 Line  1    913.1847   912.9053   2893.600   0.2794189  -522899.8    622.835   614823.5     765.75    1060.93    913.342   147.5891      0.053
Slit  0 Line  2   1883.9341  1885.5461   2967.280  -1.6120605 -6958079.5   3843.750  7527741.0    1736.13    2032.54   1884.334   148.2046     -0.027
Slit  0 Line  3   7157.1963  7156.8535   3341.480   0.3427734 -5575014.0    787.366  5695471.0    7004.10    7310.07   7157.085   152.9873     -0.006
Slit  0 Line  4   3421.1895  3422.7954   3080.822  -1.6059570  -395941.4    118.284   413498.6    3273.16    3570.02   3421.587   148.4315     -0.006
Slit  0 Line  5   4148.0840  4149.0479   3133.167  -0.9638672 -2369490.2    581.881  2457871.8    3996.18    4299.96   4148.069   151.8895      0.017
Slit  0 Line  6   5969.5771  5973.9570   3261.055  -4.3798828 -12661980.0   2147.378 12991586.0    5819.74    6126.72   5973.230   153.4925     -0.009
Slit  0 Line  7   8092.2871  8092.1704   3403.652   0.1166992 -16132982.0   2012.754 16441700.0    7938.69    8245.45   8092.066   153.3810     -0.022
Slit  1 Line  1    491.3614   491.6766   2893.600  -0.3151855  -270444.7    646.077   364788.6     345.58     637.63    491.608   146.0257     -0.005
Slit  1 Line  2   1459.6434  1459.9066   2967.280  -0.2631836 -5203050.5   3758.927  5769082.5    1308.89    1610.06   1459.477   150.5834      0.101
Slit  1 Line  3   6737.2764  6737.4731   3341.480  -0.1967773 -5125274.0    769.587  5244714.0    6582.18    6892.58   6737.376   155.2004      0.008
Slit  1 Line  4   2998.4180  2999.3137   3080.822  -0.8957520  -336605.7    115.168   354048.6    2847.00    3149.91   2998.456   151.4557     -0.027
Slit  1 Line  5   3725.0759  3726.8079   3133.167  -1.7319336 -2127970.5    583.033  2215854.5    3574.46    3875.93   3725.198   150.7360     -0.005
Slit  1 Line  6   5548.0977  5551.5640   3261.055  -3.4663086 -11647949.0   2127.740 11976715.0    5397.07    5706.10   5551.586   154.5142     -0.000
Slit  1 Line  7   7675.2690  7675.5488   3403.652  -0.2797852 -15090604.0   1986.224 15399509.0    7519.87    7830.92   7675.396   155.5237     -0.069
Slit  1 Line  8   9160.3877  9160.2705   3499.952   0.1171875 -1875971.1    206.553  1908261.9    9004.10    9316.76   9160.433   156.3309     -0.004
Slit  2 Line  2    944.2783   943.9473   2967.280   0.3309937 -3227169.2   3712.162  3783744.8     794.38    1094.25    944.317   149.9329      0.044
Slit  2 Line  3   6226.1406  6226.9844   3341.480  -0.8437500 -4750218.5    772.287  4866593.5    6075.50    6376.88   6226.189   150.6886      0.031
Slit  2 Line  4   2482.8062  2483.7400   3080.822  -0.9338379  -272146.7    112.971   288878.4    2334.94    2631.16   2483.049   148.1066     -0.073
Slit  2 Line  5   3209.1819  3208.0051   3133.167   1.1767578 -1797472.5    573.494  1883338.8    3059.38    3358.83   3209.109   149.7248      0.024
Slit  2 Line  6   5034.1299  5038.4688   3261.055  -4.3388672 -10316444.0   2079.237 10633490.0    4885.41    5190.37   5037.890   152.4817      0.018
Slit  2 Line  7   7166.8384  7166.7046   3403.652   0.1337891 -14061384.0   1983.019 14362223.0    7015.04    7318.46   7166.752   151.7080     -0.034
Slit  2 Line  8   8657.5928  8658.1133   3499.952  -0.5205078 -1770538.5    206.310  1801939.8    8505.83    8810.24   8658.036   152.2039     -0.011
Slit  3 Line  2    462.9634   463.1358   2967.280  -0.1723633 -1487907.4   3835.501  2063828.8     312.85     613.16    463.008   150.1554      0.006
Slit  3 Line  3   5749.5093  5750.5332   3341.480  -1.0239258 -4184035.2    737.806  4300250.5    5592.16    5907.18   5749.670   157.5142      0.048
Slit  3 Line  4   2000.3054  1999.4526   3080.822   0.8527832  -218354.8    113.493   235694.0    1847.55    2153.11   2000.331   152.7768      0.000
Slit  3 Line  5   2728.5430  2730.5303   3133.167  -1.9873047 -1481783.9    558.997  1569119.9    2572.67    2885.15   2728.909   156.2372     -0.051
Slit  3 Line  6   4555.1846  4559.9678   3261.055  -4.7832031 -9216713.0   2057.151  9540516.0    4401.63    4716.43   4559.031   157.4034      0.018
Slit  3 Line  7   6693.0703  6692.3662   3403.652   0.7041016 -12939400.0   1956.316 13247577.0    6535.40    6850.46   6692.931   157.5289     -0.018
Slit  3 Line  8   8189.3633  8189.6216   3499.952  -0.2583008 -1644058.8    202.719  1676411.5    8030.23    8349.42   8189.823   159.5938     -0.002
Slit  4 Line  3   5289.4121  5289.8384   3341.480  -0.4262695 -3800494.2    729.262  3914681.5    5133.13    5446.29   5289.711   156.5790      0.057
Slit  4 Line  4   1534.5687  1535.6370   3080.822  -1.0682373  -163757.9    112.283   180940.3    1381.93    1687.98   1534.953   153.0282     -0.025
Slit  4 Line  5   2263.1350  2262.4858   3133.167   0.6491699 -1230483.1    562.577  1316134.2    2111.10    2415.60   2263.349   152.2479     -0.023
Slit  4 Line  6   4092.5447  4096.4590   3261.055  -3.9143066 -8171004.5   2033.797  8490060.0    3939.17    4252.93   4096.049   156.8766      0.048
Slit  4 Line  7   6235.9082  6236.1436   3403.652  -0.2353516 -11664738.0   1894.359 11961762.0    6079.22    6392.81   6236.015   156.7942     -0.027
Slit  4 Line  8   7738.0918  7738.7227   3499.952  -0.6308594 -1518949.6    198.296  1550208.5    7581.19    7896.47   7738.831   157.6373     -0.031
Slit  5 Line  3   4836.5225  4837.3350   3341.480  -0.8125000 -3340850.0    701.848  3448428.0    4683.44    4989.99   4836.716   153.2783      0.047
Slit  5 Line  4   1075.1267  1076.9504   3080.822  -1.8237305  -113570.4    113.278   130140.8     929.44    1222.00   1075.722   146.2809     -0.060
Slit  5 Line  5   1804.4430  1803.6968   3133.167   0.7462158  -921366.5    533.442  1003880.8    1649.87    1959.23   1804.551   154.6826     -0.039
Slit  5 Line  6   3637.2268  3641.2939   3261.055  -4.0671387 -7126767.5   1999.607  7434192.5    3487.21    3794.70   3640.956   153.7427     -0.018
Slit  5 Line  7   5785.5498  5785.2046   3403.652   0.3452148 -10650992.0   1865.807 10937764.0    5631.67    5939.07   5785.369   153.6989      0.002
Slit  5 Line  8   7293.8218  7293.7949   3499.952   0.0268555 -1402271.6    194.332  1432717.4    7137.53    7450.87   7294.202   156.6688     -0.012
Slit  5 Line  9   9103.6885  9104.0625   3611.510  -0.3740234 -17170212.0   1904.167 17496402.0    8931.53    9274.13   9102.829   171.3035      0.080
