Slit  0 Line  1   1658.1819  1652.5592   2893.600   5.6226807  -291375.2    182.229   312830.9    1540.08    1775.56   1657.818   117.7402      0.092
Slit  0 Line  2   2616.2522  2625.8713   2967.280  -9.6191406 -1146814.0    448.484  1199651.6    2498.18    2733.81   2615.999   117.8140     -0.063
Slit  0 Line  3   4118.0723  4111.3726   3080.822   6.6997070   -28813.2      7.101    29659.8    3997.98    4236.43   4117.205   119.2209     -0.059
Slit  0 Line  4   4819.6577  4809.7100   3133.167   9.9477539  -137091.8     28.800   140518.4    4700.69    4938.65   4819.670   118.9800      0.031
Slit  1 Line  1   1096.3131  1095.5253   2893.600   0.7878418 -1183042.9   1154.706  1347978.6     953.12    1238.80   1095.959   142.8379      0.081
Slit  1 Line  2   2057.7014  2057.7266   2967.280  -0.0251465 -5282347.0   2658.771  5660631.5    1915.62    2200.18   2057.902   142.2778     -0.104
Slit  1 Line  3   3563.6667  3564.5029   3080.822  -0.8361816  -149124.2     42.683   155099.2    3423.78    3703.76   3563.769   139.9875      0.015
Slit  1 Line  4   4270.7061  4270.7222   3133.167  -0.0161133  -700371.8    166.808   724424.4    4126.57    4414.96   4270.767   144.1938      0.011
Slit  1 Line  5   6028.6182  6031.1006   3261.055  -2.4824219 -12572877.0   2110.133 12878311.0    5885.96    6175.45   6030.708   144.7461     -0.002
Slit  2 Line  1    582.9603   584.3097   2893.600  -1.3494263  -597012.9   1166.990   763699.7     440.17     725.84    583.001   142.8348      0.027
Slit  2 Line  2   1546.3944  1547.3062   2967.280  -0.9117432 -3977341.8   2692.716  4351510.5    1407.60    1685.51   1546.552   138.9559     -0.032
Slit  2 Line  3   3058.8738  3058.2808   3080.822   0.5930176  -127582.6     42.688   133547.1    2918.84    3198.28   3058.562   139.7209      0.068
Slit  2 Line  4   3769.7686  3771.0688   3133.167  -1.3002930  -616760.9    166.749   640500.8    3627.54    3912.28   3769.913   142.3689     -0.025
Slit  2 Line  5   5536.6675  5540.6846   3261.055  -4.0170898 -11900468.0   2176.009 12204367.0    5399.11    5678.43   5538.771   139.6587     -0.038
Slit  3 Line  2   1067.5618  1065.5500   2967.280   2.0117188 -2652539.2   2672.976  3053201.5     917.41    1217.19   1067.301   149.8936      0.016
Slit  3 Line  3   2587.2891  2587.9175   3080.822  -0.6284180  -106665.2     42.472   113106.8    2435.57    2738.90   2587.236   151.6648     -0.039
Slit  3 Line  4   3299.8545  3300.7603   3133.167  -0.9057617  -537165.8    166.530   561912.6    3151.34    3448.55   3299.945   148.6028     -0.004
Slit  3 Line  5   5074.8774  5076.7852   3261.055  -1.9077148 -10621892.0   2123.454 10939100.0    4927.48    5226.25   5076.867   149.3828      0.027
Slit  4 Line  2    603.3521   603.5755   2967.280  -0.2233887 -1359267.4   2575.979  1750129.2     451.80     755.27    603.537   151.7334     -0.052
Slit  4 Line  3   2127.7100  2129.3196   3080.822  -1.6096191   -86218.6     41.975    92401.1    1980.38    2274.96   2127.674   147.2891      0.024
Slit  4 Line  4   2844.1567  2843.5339   3133.167   0.6228027  -466049.9    168.320   491386.5    2693.56    2994.61   2844.089   150.5259      0.017
Slit  4 Line  5   4628.1816  4632.3530   3261.055  -4.1713867 -9079476.0   1993.523  9381988.0    4478.61    4782.11   4630.361   151.7476      0.011
Slit  5 Line  2    143.3007   142.2878   2967.280   1.0128937  -183784.1   2589.207   559065.4      -1.49     288.39    143.451   144.9407     -0.025
Slit  5 Line  3   1673.9440  1674.3761   3080.822  -0.4321289   -61531.3     38.509    67407.0    1521.57    1826.73   1674.153   152.5815      0.024
Slit  5 Line  4   2394.5615  2395.3950   3133.167  -0.8334961  -375963.8    161.939   399590.1    2248.70    2540.49   2394.593   145.8972     -0.038
Slit  5 Line  5   4186.7695  4189.0918   3261.055  -2.3222656 -7746021.0   1882.400  8024369.0    4041.04    4336.77   4188.906   147.8687      0.039
