Slit  0 Line  2   1882.9062  1883.3176   2967.280  -0.4113770 -4302955.0   2379.467  4657487.5    1733.87    2031.86   1882.868   148.9966     -0.007
Slit  0 Line  4   3419.6709  3420.0808   3080.822  -0.4099121  -101819.8     30.453   106464.9    3267.29    3572.36   3419.826   152.5361      0.027
Slit  0 Line  5   4146.6021  4146.6938   3133.167  -0.0917969  -599965.4    147.375   622299.3    3995.23    4298.32   4146.777   151.5442     -0.022
Slit  0 Line  7   8101.1548  8102.5132   3403.652  -1.3583984 -4866076.5    606.455  4960060.0    7946.32    8256.26   8101.291   154.9717      0.001
Slit  1 Line  1    493.0813   493.1570   2893.600  -0.0757446  -401499.2    957.820   543072.8     345.28     640.89    493.084   147.8082     -0.074
Slit  1 Line  2   1460.0562  1460.6321   2967.280  -0.5759277 -3320473.2   2396.850  3679013.0    1310.55    1609.73   1460.143   149.5879      0.122
Slit  1 Line  4   2996.5884  2997.1257   3080.822  -0.5373535   -92799.2     31.755    97539.7    2847.74    3146.31   2997.027   149.2852      0.005
Slit  1 Line  5   3723.5859  3723.5815   3133.167   0.0043945  -555287.0    152.206   578273.2    3572.76    3874.80   3723.779   151.0210     -0.062
Slit  1 Line  7   7682.4341  7681.0054   3403.652   1.4287109 -4529989.0    595.714  4622791.5    7526.41    7837.98   7682.192   155.7837      0.010
Slit  2 Line  3   6229.6558  6229.7212   3341.480  -0.0654297 -7226560.0   1174.089  7401893.5    6080.37    6379.04   6229.705   149.3359      0.006
Slit  2 Line  4   2479.3074  2479.7109   3080.822  -0.4035645   -78418.0     32.595    83219.6    2332.17    2626.79   2479.482   147.3115     -0.044
Slit  2 Line  5   3206.6714  3207.3330   3133.167  -0.6616211  -474476.5    151.468   496983.2    3058.22    3355.40   3206.812   148.5906      0.073
Slit  2 Line  6   5037.0259  5040.6587   3261.055  -3.6328125 -12270960.0   2472.230 12646526.0    4887.56    5191.39   5039.476   151.9136     -0.043
Slit  2 Line  7   7173.0117  7174.5093   3403.652  -1.4975586 -4627920.5    651.989  4725756.5    7023.13    7323.24   7173.186   150.0576      0.007
Slit  3 Line  2    464.4552   464.3716   2967.280   0.0836182  -984504.2   2529.416  1365318.6     313.94     615.05    464.499   150.5543     -0.067
Slit  3 Line  3   5753.5703  5753.5542   3341.480   0.0161133 -6663597.0   1174.163  6848040.0    5596.65    5910.82   5753.732   157.0845     -0.052
Slit  3 Line  4   1998.9968  1998.8605   3080.822   0.1363525   -59339.1     30.877    64118.4    1844.41    2153.99   1999.196   154.7893      0.099
Slit  3 Line  5   2726.5901  2726.4961   3133.167   0.0939941  -404127.5    152.475   427413.4    2574.09    2879.53   2726.810   152.7190      0.064
Slit  3 Line  6   4557.9712  4560.1943   3261.055  -2.2231445 -11270467.0   2514.802 11665560.0    4403.10    4717.31   4560.206   157.1069     -0.117
Slit  3 Line  7   6700.1558  6701.1567   3403.652  -1.0009766 -4120982.8    622.400  4219610.5    6541.89    6858.81   6700.349   158.4634      0.074
Slit  4 Line  3   5293.2598  5293.6543   3341.480  -0.3945312 -6224678.5   1193.443  6410046.5    5138.07    5448.72   5293.394   155.3218     -0.021
Slit  4 Line  4   1533.7300  1535.0974   3080.822  -1.3674316   -46922.4     32.180    51816.1    1382.08    1686.22   1534.150   152.0718     -0.075
Slit  4 Line  5   2261.9866  2262.7163   3133.167  -0.7297363  -320015.8    146.445   342541.9    2108.31    2415.95   2262.131   153.8196      0.079
Slit  4 Line  6   4095.0417  4097.9395   3261.055  -2.8977051 -10170440.0   2530.615 10567667.0    3940.47    4254.41   4097.443   156.9688      0.065
Slit  4 Line  7   6241.6743  6241.3110   3403.652   0.3632812 -3928265.0    637.146  4025558.0    6089.06    6394.46   6241.759   152.7012     -0.104
Slit  4 Line  8   7749.5957  7751.7490   3499.952  -2.1533203  -466439.5     60.771   475572.4    7600.19    7900.76   7750.474   150.2832      0.055
Slit  5 Line  3   4841.7422  4841.7847   3341.480  -0.0424805 -5606737.5   1176.836  5789293.5    4686.68    4996.93   4841.808   155.1240      0.062
Slit  5 Line  6   3639.9722  3642.1458   3261.055  -2.1735840 -9226740.0   2587.944  9624072.0    3488.51    3795.58   3642.044   153.5320     -0.021
Slit  5 Line  7   5792.9268  5792.1714   3403.652   0.7553711 -3436340.5    601.357  3530861.5    5635.72    5950.08   5792.900   157.1792     -0.045
Slit  5 Line  9   9117.4463  9115.1582   3611.510   2.2880859 -54489108.0   6031.896 55484700.0    8950.97    9281.08   9116.022   165.0547      0.004
