Slit  0 Line  1    905.0471   904.7552   2893.600   0.2918701  -264474.2    318.680   312409.5     754.70    1055.53    905.115   150.4185      0.060
Slit  0 Line  2   1879.7698  1880.8999   2967.280  -1.1301270 -2869229.8   1589.604  3106901.0    1730.24    2029.27   1879.755   149.5160     -0.013
Slit  0 Line  3   7171.3184  7173.6865   3341.480  -2.3681641 -2715555.2    382.749  2774410.8    7017.99    7325.53   7171.758   153.7705     -0.072
Slit  0 Line  4   3422.9458  3424.7732   3080.822  -1.8273926  -109124.0     32.610   114151.2    3269.26    3577.59   3423.425   154.1611     -0.017
Slit  0 Line  5   4152.4849  4151.9268   3133.167   0.5581055  -661873.6    162.431   687173.8    3996.91    4308.43   4152.669   155.7590      0.008
Slit  0 Line  6   5980.9907  5983.6719   3261.055  -2.6811523 -21472980.0   3635.827 22035722.0    5828.55    6138.11   5983.329   154.7769      0.030
Slit  0 Line  7   8107.0312  8106.1631   3403.652   0.8681641 -18469706.0   2299.893 18820356.0    7954.45    8259.37   8106.911   152.4634      0.004
Slit  1 Line  1    480.6690   481.3913   2893.600  -0.7222290  -128243.0    315.389   175055.6     332.40     629.26    480.833   148.4282      0.013
Slit  1 Line  2   1454.2318  1454.4910   2967.280  -0.2591553 -2069440.0   1501.558  2297774.2    1302.16    1606.29   1454.228   152.0649     -0.020
Slit  1 Line  3   6749.1670  6746.6387   3341.480   2.5283203 -2446437.8    366.790  2504573.2    6590.62    6907.61   6749.117   158.4980      0.020
Slit  1 Line  4   2997.3723  2997.9836   3080.822  -0.6113281   -97363.5     33.325   102433.3    2845.56    3149.83   2997.695   152.1331     -0.029
Slit  1 Line  5   3727.4314  3728.0708   3133.167  -0.6394043  -622202.2    170.346   647820.9    3577.39    3878.17   3727.781   150.3918     -0.044
Slit  1 Line  6   5556.7100  5558.5405   3261.055  -1.8305664 -19476108.0   3551.835 20009708.0    5408.28    5708.74   5558.510   150.2324      0.112
Slit  1 Line  7   7689.4980  7691.7383   3403.652  -2.2402344 -16534025.0   2172.420 16876312.0    7532.10    7847.22   7689.659   157.5601     -0.096
Slit  1 Line  8   9174.6055  9176.8145   3499.952  -2.2089844  -529834.4     58.228   538619.9    9023.89    9325.65   9174.771   150.8818      0.044
Slit  2 Line  2    935.9486   936.1857   2967.280  -0.2371216 -1276618.9   1482.978  1499938.6     785.55    1086.73    936.142   150.5887     -0.009
Slit  2 Line  3   6237.3589  6239.6274   3341.480  -2.2685547 -2173054.8    352.893  2229221.8    6078.24    6396.56   6237.402   159.1616     -0.013
Slit  2 Line  4   2479.5742  2480.0540   3080.822  -0.4797363   -81593.0     33.931    86689.1    2329.61    2629.99   2479.803   150.1902     -0.046
Slit  2 Line  5   3208.8484  3208.0334   3133.167   0.8149414  -533733.8    170.300   559186.1    3059.35    3358.27   3208.810   149.4556      0.045
Slit  2 Line  6   5042.0664  5045.5449   3261.055  -3.4785156 -16784918.0   3379.971 17313380.0    4887.82    5200.52   5044.170   156.3511      0.055
Slit  2 Line  7   7179.2231  7181.7622   3403.652  -2.5390625 -16639846.0   2341.976 16988850.0    7030.54    7328.58   7179.558   149.0210     -0.030
Slit  2 Line  8   8672.3809  8673.2891   3499.952  -0.9082031  -479540.4     55.779   487987.0    8521.39    8824.25   8672.821   151.4297     -0.002
Slit  3 Line  2    452.4666   452.5887   2967.280  -0.1220703  -567324.9   1510.636   799639.6     298.66     606.23    452.447   153.7860      0.037
Slit  3 Line  3   5760.2773  5759.6318   3341.480   0.6455078 -2154238.2    379.075  2212873.2    5605.55    5914.90   5760.226   154.6792     -0.010
Slit  3 Line  4   1996.5476  1996.3862   3080.822   0.1613770   -66238.2     34.514    71590.7    1841.63    2151.79   1996.713   155.0813     -0.045
Slit  3 Line  5   2727.1741  2728.4270   3133.167  -1.2529297  -442892.6    167.186   469100.7    2570.72    2884.24   2727.476   156.7600     -0.046
Slit  3 Line  6   4562.2056  4566.9229   3261.055  -4.7172852 -14823249.0   3304.790 15347231.0    4406.11    4723.21   4564.659   158.5522      0.020
Slit  3 Line  7   6704.1230  6701.5894   3403.652   2.5336914 -15530598.0   2343.907 15894535.0    6548.31    6858.85   6703.579   155.2695      0.090
Slit  3 Line  8   8205.4824  8206.3789   3499.952  -0.8964844  -421046.0     51.839   429683.0    8038.95    8372.18   8205.566   166.6138     -0.046
Slit  4 Line  3   5296.5474  5295.5938   3341.480   0.9536133 -1903825.0    364.932  1962085.8    5137.10    5456.40   5296.752   159.6479      0.082
Slit  4 Line  4   1527.7012  1528.0796   3080.822  -0.3784180   -47898.6     33.023    53023.6    1372.86    1683.24   1528.051   155.1937     -0.023
Slit  4 Line  5   2258.8772  2259.1125   3133.167  -0.2353516  -372692.0    170.808   398987.1    2104.97    2412.86   2258.912   153.9456      0.007
Slit  4 Line  6   4096.5874  4098.9546   3261.055  -2.3671875 -13889183.0   3454.540 14429719.0    3942.32    4255.27   4098.795   156.4712      0.076
Slit  4 Line  7   6246.5664  6249.0195   3403.652  -2.4531250 -13344756.0   2164.201 13693398.0    6085.59    6407.78   6246.682   161.0952     -0.049
